in_store_number,in_store_name,in_address,n_address,n_roadaddress,n_latitude,n_longitude,n_store_type,n_navermap_link,n_telephone,,,,,,,,
111787602,행복한케어,경기도 성남시 분당구 양현로310번길 25,,,37.4116174,127.1270452,*** 화장품,,,,,,,,,,
111787701,재미가게,경기도 성남시 수정구 수정남로 115-1,,,0,0,,,,,,,,,,,
111790390,이투엠학원,경기도 성남시 중원구 도촌남로 33,경기도 성남시 중원구 도촌동 567 세일프라자 204호,경기도 성남시 중원구 도촌남로 33 세일프라자,37.4145606,127.1511735,"교육,학문>교습학원",http://blog.naver.com/etom2015,031-757-4409,,,,,,,,
111790473,나나헤어,경기도 성남시 분당구 성남대로779번길 13,,,0,0,"생활,편의>미용실",,,,,,,,,,
111791125,아모레 카운셀러,경기도 성남시 수정구 산성대로 223,,,37.4389671,127.1422662,*** 방문판매,,,,,,,,,,
111792230,온국민 성남모란점,경기도 성남시 중원구 산성대로80번길 12,,,37.4323091,127.128017,"*** 정보통신기기,컴퓨터",,,,,,,,,,
111792594,주식회사 보람이엔씨,경기도 성남시 중원구 도촌북로 176,,,37.4113657,127.1674633,*** 조명  및  전기자재  실내장식,,,,,,,,,,
111792800,뜰,경기도 성남시 중원구 산성대로 250-6,,,0,0,,,,,,,,,,,
111793279,밥이랑커피랑,경기도 성남시 분당구 판교역로 145,,,37.3944991,127.1083341,*** 일반대중음식,,,,,,,,,,
111793709,필드스타 PC수내역점,경기도 성남시 분당구 백현로101번길 29,경기도 성남시 분당구 수내동 18-1 지하 1층,경기도 성남시 분당구 백현로101번길 29 지하 1층,37.378218,127.1134553,"스포츠,오락>PC방",,031-711-8863,,,,,,,,
111794137,덕만쓰,경기도 성남시 분당구 성남대로 170,경기도 성남시 분당구 금곡동 159,경기도 성남시 분당구 성남대로 170 201호,37.3511643,127.1095019,술집>요리주점,,,,,,,,,,
111794335,함께 신나는 카페,경기도 성남시 중원구 산성대로382번길 22,경기도 성남시 중원구 금광동 3759,경기도 성남시 중원구 산성대로382번길 22,37.4453993,127.1599068,"카페,디저트>카페",,,,,,,,,,
111794418,카페 뚜띠,경기도 성남시 중원구 금상로 137,,,37.4421763,127.170475,*** 일반대중음식,,,,,,,,,,
111795167,두리쪽갈비,경기도 성남시 중원구 성남대로1148번길 16,,,37.4324704,127.1308763,*** 한식,,,,,,,,,,
111795456,무지개사우나,경기도 성남시 분당구 무지개로 144,경기도 성남시 분당구 구미동 221,경기도 성남시 분당구 무지개로 144,37.3392628,127.118804,"생활,편의>목욕탕,사우나",,031-714-2999,,,,,,,,
111795860,벨라루시펫살롱,경기도 성남시 분당구 백현로101번길 16,,,37.3770113,127.112731,*** 애완동물,,,,,,,,,,
111796009,네모상자 이사서비스,경기도 성남시 수정구 성남대로 1238,,,37.440297,127.1280896,*** 화물  운송업,,,,,,,,,,
111796033,주식회사 엘엔케이,경기도 성남시 분당구 황새울로 234,,,37.3795153,127.1142207,*** 화장품,,,,,,,,,,
111796827,대박삼겹살,경기도 성남시 중원구 금상로118번길 7,,,0,0,한식>돼지고기구이,,,,,,,,,,
111797486,다함께야구왕 오리점,경기도 성남시 분당구 성남대로 30,경기도 성남시 분당구 구미동 185-5 동아그린프라자 8층,경기도 성남시 분당구 성남대로 30 동아그린프라자 8층,37.3383972,127.109427,스포츠시설>스크린야구장,,031-718-0753,,,,,,,,
111797874,복음치과의원,경기도 성남시 분당구 야탑로69번길 8,경기도 성남시 분당구 야탑동 355-4 한주코아 빌딩 5층 503호,경기도 성남시 분당구 야탑로69번길 8 한주코아,37.4105216,127.1268278,"병원,의원>치과",http://blog.naver.com/search911,031-705-7528,,,,,,,,
111798344,케이스터디학원,경기도 성남시 분당구 돌마로 364,,,37.3699924,127.1236646,*** 일반전문학원,,,,,,,,,,
111802518,주식회사 디트릭스,경기도 성남시 분당구 판교역로192번길 16,,,37.3978124,127.1114261,*** 컴퓨터  소프트웨어,,,,,,,,,,
111802971,미래에너지,경기도 성남시 중원구 둔촌대로 122,경기도 성남시 중원구 하대원동 148-13,경기도 성남시 중원구 둔촌대로 222,37.4278475,127.1428636,"건설업>배관,냉난방공사",,031-757-9118,,,,,,,,
111803342,플라잉볼 서현CGV점,경기도 성남시 분당구 서현로180번길 19,경기도 성남시 분당구 서현동 256 비전월드 101-19호 플라잉볼,경기도 성남시 분당구 서현로180번길 19 비전월드 101-19호 플라잉볼 에그팩토리,37.3873599,127.1224439,양식>이탈리아음식,,,,,,,,,,
111803599,위너스애비뉴,경기도 성남시 분당구 운중로257번길 7-2,경기도 성남시 분당구 판교동 601-5 1층 WINUSAVENUE,경기도 성남시 분당구 운중로257번길 7-2,37.3901364,127.091799,패션>수입의류,,,,,,,,,,
111804092,이나가방,경기도 성남시 중원구 순환로 178,,,37.439461,127.179549,"*** 가방,핸드백(가죽)",,,,,,,,,,
111804647,제주오름,경기도 성남시 분당구 발이봉남로4번길 6,,,37.3652281,127.1253229,*** 한식,,,,,,,,,,
111804761,가선당,경기도 성남시 수정구 논골로11번길 8,,,37.4552913,127.1598264,*** 한식,,,,,,,,,,
111805040,중앙인더스피아 5차아파트형공장관리단,경기도 성남시 중원구 사기막골로 137,,,37.4416725,127.1767432,*** 주차장,,,,,,,,,,
111806378,제주오름푸드,경기도 성남시 분당구 발이봉로 6,,,37.3658327,127.1266084,*** 농수산물,,,,,,,,,,
111806444,킹7080,경기도 성남시 분당구 미금일로90번길 32,,,37.3489303,127.110419,*** 한식,,,,,,,,,,
111806824,판교검도,경기도 성남시 분당구 운중로 235,,,0,0,,,,,,,,,,,
111807129,네오다임,경기도 성남시 분당구 황새울로 234,,,37.3795153,127.1142207,"*** 정보통신기기,컴퓨터",,,,,,,,,,
111807236,포도송이,경기도 성남시 분당구 내정로165번길 38,,,37.3767071,127.1162823,*** 남.여기성복,,,,,,,,,,
111807400,주식회사 더리츠홈,경기도 성남시 분당구 성남대로926번길 12,,,37.4128555,127.1298625,*** 목재가구,,,,,,,,,,
111807715,밀라노,경기도 성남시 분당구 내정로174번길 42,,,0,0,,,,,,,,,,,
111808630,스포츠당구장,경기도 성남시 중원구 광명로 76,,,0,0,"스포츠,오락>당구장",,,,,,,,,,
111809539,하이런영어전문학원,경기도 성남시 수정구 위례동로 153,,,0,0,,,,,,,,,,,
111809760,진강정,경기도 성남시 수정구 위례광장로 104,경기도 성남시 수정구 창곡동 505,경기도 성남시 수정구 위례광장로 104 위례한화오벨리스크 센트럴 1층중앙상가 1080호,37.473046,127.1412571,"음식점>치킨,닭강정",http://instagram.com/jinyomy,031-722-3838,,,,,,,,
111810172,토즈스터디카페 (정자중앙센터),경기도 성남시 분당구 정자로 82,,,37.3631945,127.1140603,"*** 공연장,극장",,,,,,,,,,
111810883,인생포차,경기도 성남시 중원구 광명로 337,,,0,0,술집>포장마차,,,,,,,,,,
111811170,시골집,경기도 성남시 수정구 모란로93번길 2,,,0,0,,,,,,,,,,,
111815411,행복청과,경기도 성남시 중원구 산성대로 526,,,37.457592,127.1644803,*** 농수산물,,,,,,,,,,
111815874,나무기술 주식회사,경기도 성남시 분당구 판교로 255,,,37.4037264,127.1031571,*** 컴퓨터  소프트웨어,,,,,,,,,,
111817235,토즈스터디센터정자중앙독서실,경기도 성남시 분당구 정자로 82,,,37.3631945,127.1140603,*** 독서실,,,,,,,,,,
111817268,피카앤코,경기도 성남시 분당구 양현로 220,,,37.4044049,127.1269943,"*** 용역서비스(연구,번역등)",,,,,,,,,,
111817524,미카도스시 서현점,경기도 성남시 분당구 황새울로359번길 11,경기도 성남시 분당구 서현동 254-1,경기도 성남시 분당구 황새울로359번길 11,37.388011,127.1232566,"일식>초밥,롤",,031-702-3346,,,,,,,,
111819181,대박낙소 모란점,경기도 성남시 중원구 성남대로1148번길 16-1,,,37.4324877,127.1310486,*** 한식,,,,,,,,,,
111820015,1번떡볶이,경기도 성남시 수정구 시민로 166,경기도 성남시 수정구 신흥동 3440,경기도 성남시 수정구 시민로 166,37.4428873,127.1432441,분식>떡볶이,http://www.1번떡볶이.com,,,,,,,,,
111823035,이룸학원,경기도 성남시 분당구 느티로 16,,,0,0,,,,,,,,,,,
111823159,우담바라 분당정자점,경기도 성남시 분당구 성남대로331번길 9-12,,,37.3647043,127.1067729,*** 한식,,,,,,,,,,
111824389,장영수 한복이야기,경기도 성남시 분당구 성남대로 165,경기도 성남시 분당구 금곡동 161,경기도 성남시 분당구 성남대로 165 천사의도시1차 503호,37.3507545,127.1082899,"임대,대여>한복대여",http://janghanbok.co.kr/,031-711-4380,,,,,,,,
111824447,돼지마을,경기도 성남시 중원구 금상로 49,경기도 성남시 중원구 상대원동 2992-11,경기도 성남시 중원구 금상로 49,37.4399259,127.1616951,한식>돼지고기구이,,031-736-5215,,,,,,,,
111825915,모아컴퍼니 주식회사,경기도 성남시 분당구 판교로289번길 20,,,37.4046195,127.105814,*** 기타제조업,,,,,,,,,,
111826277,명코다리,경기도 성남시 중원구 시민로 116,경기도 성남시 중원구 중앙동 1370,경기도 성남시 중원구 시민로 116,37.4387216,127.14541,"한식>해물,생선요리",http://myungkodari.mtsolution.co.kr,031-747-8849,,,,,,,,
111828646,쿠치나디까사,경기도 성남시 수정구 위례서일로 10,경기도 성남시 수정구 창곡동 559-2,경기도 성남시 수정구 위례서일로 10,37.4654642,127.1370447,"이탈리아음식>스파게티,파스타전문",,031-722-1585,,,,,,,,
111829255,주식회사 하나일렉트릭,경기도 성남시 수정구 산성대로 331,,,37.4438102,127.1528431,*** 조명  및  전기자재  실내장식,,,,,,,,,,
111829925,베스베니 주식회사,경기도 성남시 중원구 사기막골로105번길 27,,,37.441214,127.173107,*** 식품류제조업,,,,,,,,,,
111831418,복정이네김치찌개,경기도 성남시 수정구 수정남로 164,,,37.4445716,127.1451958,*** 한식,,,,,,,,,,
111831624,아모레,경기도 성남시 수정구 수정로 167,,,0,0,,,,,,,,,,,
111832515,르하임스터디카페 위례신도시점,경기도 성남시 수정구 위례광장로 300,경기도 성남시 수정구 창곡동  509,경기도 성남시 수정구 위례광장로 300 1동 7층 709호,37.4734728,127.1427374,"서비스,산업>장소대여",https://study71.modoo.at,,,,,,,,,
111832630,착한통닭,경기도 성남시 중원구 성남대로1139번길 6,,,0,0,"음식점>치킨,닭강정",,,,,,,,,,
111832820,모마미술교습소,경기도 성남시 분당구 미금로 218,,,37.3521947,127.1137718,*** 일반전문학원,,,,,,,,,,
111832887,루체른,경기도 성남시 분당구 내정로 172,경기도 성남시 분당구 수내동 58-2,경기도 성남시 분당구 내정로 172,37.3736896,127.1199532,"음식점>카페,디저트",,031-6438-8098,,,,,,,,
111833992,블리네일 (Vely Nail),경기도 성남시 분당구 분당로53번길 13,경기도 성남시 분당구 서현동 269-4,경기도 성남시 분당구 분당로53번길 13 산호트윈스2 4층 404호 블리네일,37.3842191,127.1217444,"미용>네일아트,네일샵",http://www.instagram.com/vely_nail_s2,031-707-0881,,,,,,,,
111834289,대덕프라자,경기도 성남시 분당구 백현로101번길 16,경기도 성남시 분당구 수내동 19-4,경기도 성남시 분당구 백현로101번길 16,37.3770109,127.1127021,"시설,건물>기업,빌딩",,,,,,,,,,
111834321,비겐미즈미 성남센터,경기도 성남시 수정구 수정로74번길 8,,,37.4393002,127.1287997,"*** 의료기기,건강진단",,,,,,,,,,
111835492,블럭제빵소 정자점,경기도 성남시 분당구 내정로 52,경기도 성남시 분당구 정자동 117-2,경기도 성남시 분당구 내정로 52 한솔마을 상가,37.364798,127.1152122,"카페,디저트>베이커리",,031-714-1588,,,,,,,,
111835914,춘향골,경기도 성남시 중원구 둔촌대로 71-1,,,0,0,,,,,,,,,,,
111837100,비앤비갤러리,경기도 성남시 분당구 탄천상로151번길 20,경기도 성남시 분당구 구미동 159,경기도 성남시 분당구 탄천상로151번길 20,37.3400566,127.1069721,"문화,예술>갤러리,화랑",,,,,,,,,,
111837589,음악을 꿈꾸다 Sogno,경기도 성남시 분당구 내정로173번길 49,경기도 성남시 분당구 수내동 33-2,경기도 성남시 분당구 내정로173번길 49 4층 402호,37.377395,127.1157905,"서비스,산업>장소대여",http://쏘뇨연습실.com,,,,,,,,,
111837753,강남1등축산,경기도 성남시 수정구 탄리로96번길 1,경기도 성남시 수정구 태평동 3200,경기도 성남시 수정구 탄리로96번길 1,37.444504,127.1352341,"쇼핑,유통>정육점",,,,,,,,,,
111837910,서현고등학교부설방송통신고등학교,경기 성남시 분당구 분당로 87,경기도 성남시 분당구 서현동 91-1,경기도 성남시 분당구 분당로 87,37.3815343,127.1238243,"교육,학문>고등학교",,031-789-5326,,,,,,,,
111837944,서현고등학교부설방송통신고등학교 수업료,경기 성남시 분당구 분당로 87,,,37.3817863,127.12355,*** 학교등록금,,,,,,,,,,
111841060,태평주차장,경기도 성남시 수정구 수정로135번길 20,,,0,0,"교통,운수>민영주차장",,,,,,,,,,
111841334,섬마을고깃간,경기도 성남시 중원구 도촌남로 33,,,37.4145479,127.1511708,*** 정육점,,,,,,,,,,
111841631,한성양꼬치,경기도 성남시 중원구 도촌로7번길 3-6,경기도 성남시 중원구 도촌동 522,경기도 성남시 중원구 도촌로7번길 3-6 1층,37.4146555,127.1498112,중식>양꼬치,,031-754-5560,,,,,,,,
111844452,이룸수학학원,경기도 성남시 분당구 내정로173번길 49,경기도 성남시 분당구 수내동 33-2,경기도 성남시 분당구 내정로173번길 49 궁전프라자-3,37.377395,127.1157905,교습학원>수학학원,http://blog.naver.com/bluejey72,,,,,,,,,
111844593,문무합기도 (네오M),경기도 성남시 중원구 둔촌대로 256,,,37.4283805,127.1467736,*** 일반전문학원,,,,,,,,,,
111844809,유니크 셀리,경기도 성남시 수정구 산성대로 337,,,37.4439101,127.1534832,*** 주류판매(유통),,,,,,,,,,
111845889,굿메디보청기,경기도 성남시 분당구 성남대로 345,,,37.3669446,127.1076967,"*** 의료기기,건강진단",,,,,,,,,,
111847042,일품 쌀국수,경기도 성남시 분당구 성남대로916번길 20,,,37.4101609,127.1297631,*** 일반대중음식,,,,,,,,,,
111847109,착한셰프,경기도 성남시 중원구 둔촌대로 244-2,,,37.4281129,127.1455116,*** 식품잡화,,,,,,,,,,
111847117,영농조합법인꿍시팜스,경기도 성남시 수정구 복정로 9,,,37.4538805,127.1272742,*** 농수산물,,,,,,,,,,
111849188,24시짜장3.0,경기도 성남시 중원구 둔촌대로101번길 6,,,37.4303254,127.1304032,*** 중식,,,,,,,,,,
111850285,난리피자판교점,경기도 성남시 분당구 대왕판교로606번길 58,경기도 성남시 분당구 삼평동 741,경기도 성남시 분당구 대왕판교로606번길 58,37.3955147,127.1136666,음식점>피자,,,,,,,,,,
111850343,멕시카나치킨정자점,경기도 성남시 분당구 내정로129번길 32,경기도 성남시 분당구 정자동 30-6,경기도 성남시 분당구 내정로129번길 32,37.3736331,127.1137249,"음식점>치킨,닭강정",,031-713-9985,,,,,,,,
111852612,똔강아지,경기도 성남시 중원구 자혜로 13-1,,,37.4504417,127.1612199,*** 애완동물,,,,,,,,,,
111853420,굿잼,경기도 성남시 분당구 내정로165번길 38,,,37.3767071,127.1162823,"*** 귀금속,금,은,보석",,,,,,,,,,
111853784,포미트레이닝,경기도 성남시 분당구 정자일로 192,경기도 성남시 분당구 정자동 23-1 지파크프라자 5층,경기도 성남시 분당구 정자일로 192 지파크프라자 5층,37.3673848,127.1062869,"스포츠,오락>스포츠시설",http://beautytraining.smpon.kr/theme3/index.php,031-716-9040,,,,,,,,
